,x,y,z
9078,4.00E-78,1.00496445,2.8
9079,4.00E-79,0.717747988,2.9
9080,4.00E-80,0.423360024,3
9081,4.00E-81,0.124741987,3.1
9082,4.00E-82,-0.17512243,3.2
9083,4.00E-83,-0.473237082,3.3
9084,4.00E-84,-0.766623306,3.4
9085,4.00E-85,-1.052349683,3.5
9086,4.00E-86,-1.32756133,3.6
9087,4.00E-87,-1.589508423,3.7
9088,4.00E-88,-1.835573673,3.8
9089,4.00E-89,-2.063298478,3.9
9090,4.00E-90,-2.270407486,4
9091,4.00E-91,-2.454831333,4.1
9092,4.00E-92,-2.614727317,4.2
9093,4.00E-93,-2.74849781,4.3
9094,4.00E-94,-2.854806222,4.4
9095,4.00E-95,-2.932590353,4.5
9096,4.00E-96,-2.981073011,4.6
9097,4.00E-97,-2.999769773,4.7
9098,4.00E-98,-2.988493827,4.8
9099,4.00E-99,-2.947357838,4.9
9100,4.1,-2.349980729,-5
9101,0.41,2.926119956,-4.9
9102,0.041,2.996741709,-4.8
9103,0.0041,2.99959218,-4.7
9104,0.00041,2.980934813,-4.6
9105,4.10E-05,2.932564423,-4.5
9106,4.10E-06,2.854802441,-4.4
9107,4.10E-07,2.748497317,-4.3
9108,4.10E-08,2.614727257,-4.2
9109,4.10E-09,2.454831326,-4.1
9110,4.10E-10,2.270407485,-4
9111,4.10E-11,2.063298477,-3.9
9112,4.10E-12,1.835573673,-3.8
9113,4.10E-13,1.589508423,-3.7
9114,4.10E-14,1.32756133,-3.6
9115,4.10E-15,1.052349683,-3.5
9116,4.10E-16,0.766623306,-3.4
9117,4.10E-17,0.473237082,-3.3
9118,4.10E-18,0.17512243,-3.2
9119,4.10E-19,-0.124741987,-3.1
9120,4.10E-20,-0.423360024,-3
9121,4.10E-21,-0.717747988,-2.9
9122,4.10E-22,-1.00496445,-2.8
9123,4.10E-23,-1.282139641,-2.7
9124,4.10E-24,-1.546504115,-2.6
9125,4.10E-25,-1.795416432,-2.5
9126,4.10E-26,-2.026389542,-2.4
9127,4.10E-27,-2.237115637,-2.3
9128,4.10E-28,-2.425489211,-2.2
9129,4.10E-29,-2.5896281,-2.1
9130,4.10E-30,-2.72789228,-2
9131,4.10E-31,-2.838900263,-1.9
9132,4.10E-32,-2.921542893,-1.8
9133,4.10E-33,-2.974994431,-1.7
9134,4.10E-34,-2.998720809,-1.6
9135,4.10E-35,-2.99248496,-1.5
9136,4.10E-36,-2.95634919,-1.4
9137,4.10E-37,-2.890674556,-1.3
9138,4.10E-38,-2.796117258,-1.2
9139,4.10E-39,-2.67362208,-1.1
9140,4.10E-40,-2.524412954,-1
9141,4.10E-41,-2.349980729,-0.9
9142,4.10E-42,-2.152068273,-0.8
9143,4.10E-43,-1.932653062,-0.7
9144,4.10E-44,-1.69392742,-0.6
9145,4.10E-45,-1.438276616,-0.5
9146,4.10E-46,-1.168255027,-0.4
9147,4.10E-47,-0.88656062,-0.3
9148,4.10E-48,-0.596007992,-0.2
9149,4.10E-49,-0.29950025,-0.1
9150,4.10E-50,1.23E-49,0
9151,4.10E-51,0.29950025,0.1
9152,4.10E-52,0.596007992,0.2
9153,4.10E-53,0.88656062,0.3
9154,4.10E-54,1.168255027,0.4
9155,4.10E-55,1.438276616,0.5
9156,4.10E-56,1.69392742,0.6
9157,4.10E-57,1.932653062,0.7
9158,4.10E-58,2.152068273,0.8
9159,4.10E-59,2.349980729,0.9
9160,4.10E-60,2.524412954,1
9161,4.10E-61,2.67362208,1.1
9162,4.10E-62,2.796117258,1.2
9163,4.10E-63,2.890674556,1.3
9164,4.10E-64,2.95634919,1.4
9165,4.10E-65,2.99248496,1.5
9166,4.10E-66,2.998720809,1.6
9167,4.10E-67,2.974994431,1.7
9168,4.10E-68,2.921542893,1.8
9169,4.10E-69,2.838900263,1.9
9170,4.10E-70,2.72789228,2
9171,4.10E-71,2.5896281,2.1
9172,4.10E-72,2.425489211,2.2
9173,4.10E-73,2.237115637,2.3
9174,4.10E-74,2.026389542,2.4
9175,4.10E-75,1.795416432,2.5
9176,4.10E-76,1.546504115,2.6
9177,4.10E-77,1.282139641,2.7
9178,4.10E-78,1.00496445,2.8
9179,4.10E-79,0.717747988,2.9
9180,4.10E-80,0.423360024,3
9181,4.10E-81,0.124741987,3.1
9182,4.10E-82,-0.17512243,3.2
9183,4.10E-83,-0.473237082,3.3
9184,4.10E-84,-0.766623306,3.4
9185,4.10E-85,-1.052349683,3.5
9186,4.10E-86,-1.32756133,3.6
9187,4.10E-87,-1.589508423,3.7
9188,4.10E-88,-1.835573673,3.8
9189,4.10E-89,-2.063298478,3.9
9190,4.10E-90,-2.270407486,4
9191,4.10E-91,-2.454831333,4.1
9192,4.10E-92,-2.614727317,4.2
9193,4.10E-93,-2.74849781,4.3
9194,4.10E-94,-2.854806222,4.4
9195,4.10E-95,-2.932590353,4.5
9196,4.10E-96,-2.981073011,4.6
9197,4.10E-97,-2.999769773,4.7
9198,4.10E-98,-2.988493827,4.8
9199,4.10E-99,-2.947357838,4.9
9200,4.2,-2.152068273,-5
9201,0.42,2.91935695,-4.9
9202,0.042,2.996879993,-4.8
9203,0.0042,2.999587218,-4.7
9204,0.00042,2.980931436,-4.6
9205,4.20E-05,2.93256379,-4.5
9206,4.20E-06,2.854802349,-4.4
9207,4.20E-07,2.748497305,-4.3
9208,4.20E-08,2.614727255,-4.2
9209,4.20E-09,2.454831326,-4.1
9210,4.20E-10,2.270407485,-4
9211,4.20E-11,2.063298477,-3.9
9212,4.20E-12,1.835573673,-3.8
9213,4.20E-13,1.589508423,-3.7
9214,4.20E-14,1.32756133,-3.6
9215,4.20E-15,1.052349683,-3.5
9216,4.20E-16,0.766623306,-3.4
9217,4.20E-17,0.473237082,-3.3
9218,4.20E-18,0.17512243,-3.2
9219,4.20E-19,-0.124741987,-3.1
9220,4.20E-20,-0.423360024,-3
9221,4.20E-21,-0.717747988,-2.9
9222,4.20E-22,-1.00496445,-2.8
9223,4.20E-23,-1.282139641,-2.7
9224,4.20E-24,-1.546504115,-2.6
9225,4.20E-25,-1.795416432,-2.5
9226,4.20E-26,-2.026389542,-2.4
9227,4.20E-27,-2.237115637,-2.3
9228,4.20E-28,-2.425489211,-2.2
9229,4.20E-29,-2.5896281,-2.1
9230,4.20E-30,-2.72789228,-2
9231,4.20E-31,-2.838900263,-1.9
9232,4.20E-32,-2.921542893,-1.8
9233,4.20E-33,-2.974994431,-1.7
9234,4.20E-34,-2.998720809,-1.6
9235,4.20E-35,-2.99248496,-1.5
9236,4.20E-36,-2.95634919,-1.4
9237,4.20E-37,-2.890674556,-1.3
9238,4.20E-38,-2.796117258,-1.2
9239,4.20E-39,-2.67362208,-1.1
9240,4.20E-40,-2.524412954,-1
9241,4.20E-41,-2.349980729,-0.9
9242,4.20E-42,-2.152068273,-0.8
9243,4.20E-43,-1.932653062,-0.7
9244,4.20E-44,-1.69392742,-0.6
9245,4.20E-45,-1.438276616,-0.5
9246,4.20E-46,-1.168255027,-0.4
9247,4.20E-47,-0.88656062,-0.3
9248,4.20E-48,-0.596007992,-0.2
9249,4.20E-49,-0.29950025,-0.1
9250,4.20E-50,1.26E-49,0
9251,4.20E-51,0.29950025,0.1
9252,4.20E-52,0.596007992,0.2
9253,4.20E-53,0.88656062,0.3
9254,4.20E-54,1.168255027,0.4
9255,4.20E-55,1.438276616,0.5
9256,4.20E-56,1.69392742,0.6
9257,4.20E-57,1.932653062,0.7
9258,4.20E-58,2.152068273,0.8
9259,4.20E-59,2.349980729,0.9
9260,4.20E-60,2.524412954,1
9261,4.20E-61,2.67362208,1.1
9262,4.20E-62,2.796117258,1.2
9263,4.20E-63,2.890674556,1.3
9264,4.20E-64,2.95634919,1.4
9265,4.20E-65,2.99248496,1.5
9266,4.20E-66,2.998720809,1.6
9267,4.20E-67,2.974994431,1.7
9268,4.20E-68,2.921542893,1.8
9269,4.20E-69,2.838900263,1.9
9270,4.20E-70,2.72789228,2
9271,4.20E-71,2.5896281,2.1
9272,4.20E-72,2.425489211,2.2
9273,4.20E-73,2.237115637,2.3
9274,4.20E-74,2.026389542,2.4
9275,4.20E-75,1.795416432,2.5
9276,4.20E-76,1.546504115,2.6
9277,4.20E-77,1.282139641,2.7
9278,4.20E-78,1.00496445,2.8
9279,4.20E-79,0.717747988,2.9
9280,4.20E-80,0.423360024,3
9281,4.20E-81,0.124741987,3.1
9282,4.20E-82,-0.17512243,3.2
9283,4.20E-83,-0.473237082,3.3
9284,4.20E-84,-0.766623306,3.4
9285,4.20E-85,-1.052349683,3.5
9286,4.20E-86,-1.32756133,3.6
9287,4.20E-87,-1.589508423,3.7
9288,4.20E-88,-1.835573673,3.8
9289,4.20E-89,-2.063298478,3.9
9290,4.20E-90,-2.270407486,4
9291,4.20E-91,-2.454831333,4.1
9292,4.20E-92,-2.614727317,4.2
9293,4.20E-93,-2.74849781,4.3
9294,4.20E-94,-2.854806222,4.4
9295,4.20E-95,-2.932590353,4.5
9296,4.20E-96,-2.981073011,4.6
9297,4.20E-97,-2.999769773,4.7
9298,4.20E-98,-2.988493827,4.8
9299,4.20E-99,-2.947357838,4.9
9300,4.3,-1.932653062,-5
9301,0.43,2.91230201,-4.9
9302,0.043,2.99701528,-4.8
9303,0.0043,2.999582227,-4.7
9304,0.00043,2.980928059,-4.6
9305,4.30E-05,2.932563158,-4.5
9306,4.30E-06,2.854802257,-4.4
9307,4.30E-07,2.748497293,-4.3
9308,4.30E-08,2.614727254,-4.2
9309,4.30E-09,2.454831326,-4.1
9310,4.30E-10,2.270407485,-4
9311,4.30E-11,2.063298477,-3.9
9312,4.30E-12,1.835573673,-3.8
9313,4.30E-13,1.589508423,-3.7
9314,4.30E-14,1.32756133,-3.6
9315,4.30E-15,1.052349683,-3.5
9316,4.30E-16,0.766623306,-3.4
9317,4.30E-17,0.473237082,-3.3
9318,4.30E-18,0.17512243,-3.2
9319,4.30E-19,-0.124741987,-3.1
9320,4.30E-20,-0.423360024,-3
9321,4.30E-21,-0.717747988,-2.9
9322,4.30E-22,-1.00496445,-2.8
9323,4.30E-23,-1.282139641,-2.7
9324,4.30E-24,-1.546504115,-2.6
9325,4.30E-25,-1.795416432,-2.5
9326,4.30E-26,-2.026389542,-2.4
9327,4.30E-27,-2.237115637,-2.3
9328,4.30E-28,-2.425489211,-2.2
9329,4.30E-29,-2.5896281,-2.1
9330,4.30E-30,-2.72789228,-2
9331,4.30E-31,-2.838900263,-1.9
9332,4.30E-32,-2.921542893,-1.8
9333,4.30E-33,-2.974994431,-1.7
9334,4.30E-34,-2.998720809,-1.6
9335,4.30E-35,-2.99248496,-1.5
9336,4.30E-36,-2.95634919,-1.4
9337,4.30E-37,-2.890674556,-1.3
9338,4.30E-38,-2.796117258,-1.2
9339,4.30E-39,-2.67362208,-1.1
9340,4.30E-40,-2.524412954,-1
9341,4.30E-41,-2.349980729,-0.9
9342,4.30E-42,-2.152068273,-0.8
9343,4.30E-43,-1.932653062,-0.7
9344,4.30E-44,-1.69392742,-0.6
9345,4.30E-45,-1.438276616,-0.5
9346,4.30E-46,-1.168255027,-0.4
9347,4.30E-47,-0.88656062,-0.3
9348,4.30E-48,-0.596007992,-0.2
9349,4.30E-49,-0.29950025,-0.1
9350,4.30E-50,1.29E-49,0
9351,4.30E-51,0.29950025,0.1
9352,4.30E-52,0.596007992,0.2
9353,4.30E-53,0.88656062,0.3
9354,4.30E-54,1.168255027,0.4
9355,4.30E-55,1.438276616,0.5
9356,4.30E-56,1.69392742,0.6
9357,4.30E-57,1.932653062,0.7
9358,4.30E-58,2.152068273,0.8
9359,4.30E-59,2.349980729,0.9
9360,4.30E-60,2.524412954,1
9361,4.30E-61,2.67362208,1.1
9362,4.30E-62,2.796117258,1.2
9363,4.30E-63,2.890674556,1.3
9364,4.30E-64,2.95634919,1.4
9365,4.30E-65,2.99248496,1.5
9366,4.30E-66,2.998720809,1.6
9367,4.30E-67,2.974994431,1.7
9368,4.30E-68,2.921542893,1.8
9369,4.30E-69,2.838900263,1.9
9370,4.30E-70,2.72789228,2
9371,4.30E-71,2.5896281,2.1
9372,4.30E-72,2.425489211,2.2
9373,4.30E-73,2.237115637,2.3
9374,4.30E-74,2.026389542,2.4
9375,4.30E-75,1.795416432,2.5
9376,4.30E-76,1.546504115,2.6
9377,4.30E-77,1.282139641,2.7
9378,4.30E-78,1.00496445,2.8
9379,4.30E-79,0.717747988,2.9
9380,4.30E-80,0.423360024,3
9381,4.30E-81,0.124741987,3.1
9382,4.30E-82,-0.17512243,3.2
9383,4.30E-83,-0.473237082,3.3
9384,4.30E-84,-0.766623306,3.4
9385,4.30E-85,-1.052349683,3.5
9386,4.30E-86,-1.32756133,3.6
9387,4.30E-87,-1.589508423,3.7
9388,4.30E-88,-1.835573673,3.8
9389,4.30E-89,-2.063298478,3.9
9390,4.30E-90,-2.270407486,4
9391,4.30E-91,-2.454831333,4.1
9392,4.30E-92,-2.614727317,4.2
9393,4.30E-93,-2.74849781,4.3
9394,4.30E-94,-2.854806222,4.4
9395,4.30E-95,-2.932590353,4.5
9396,4.30E-96,-2.981073011,4.6
9397,4.30E-97,-2.999769773,4.7
9398,4.30E-98,-2.988493827,4.8
9399,4.30E-99,-2.947357838,4.9
9400,4.4,-1.69392742,-5
9401,0.44,2.904955843,-4.9
9402,0.044,2.997147571,-4.8
9403,0.0044,2.999577205,-4.7
9404,0.00044,2.980924681,-4.6
9405,4.40E-05,2.932562525,-4.5
9406,4.40E-06,2.854802165,-4.4
9407,4.40E-07,2.748497281,-4.3
9408,4.40E-08,2.614727253,-4.2
9409,4.40E-09,2.454831326,-4.1
9410,4.40E-10,2.270407485,-4
9411,4.40E-11,2.063298477,-3.9
9412,4.40E-12,1.835573673,-3.8
9413,4.40E-13,1.589508423,-3.7
9414,4.40E-14,1.32756133,-3.6
9415,4.40E-15,1.052349683,-3.5
9416,4.40E-16,0.766623306,-3.4
9417,4.40E-17,0.473237082,-3.3
9418,4.40E-18,0.17512243,-3.2
9419,4.40E-19,-0.124741987,-3.1
9420,4.40E-20,-0.423360024,-3
9421,4.40E-21,-0.717747988,-2.9
9422,4.40E-22,-1.00496445,-2.8
9423,4.40E-23,-1.282139641,-2.7
9424,4.40E-24,-1.546504115,-2.6
9425,4.40E-25,-1.795416432,-2.5
9426,4.40E-26,-2.026389542,-2.4
9427,4.40E-27,-2.237115637,-2.3
9428,4.40E-28,-2.425489211,-2.2
9429,4.40E-29,-2.5896281,-2.1
9430,4.40E-30,-2.72789228,-2
9431,4.40E-31,-2.838900263,-1.9
9432,4.40E-32,-2.921542893,-1.8
9433,4.40E-33,-2.974994431,-1.7
9434,4.40E-34,-2.998720809,-1.6
9435,4.40E-35,-2.99248496,-1.5
9436,4.40E-36,-2.95634919,-1.4
9437,4.40E-37,-2.890674556,-1.3
9438,4.40E-38,-2.796117258,-1.2
9439,4.40E-39,-2.67362208,-1.1
9440,4.40E-40,-2.524412954,-1
9441,4.40E-41,-2.349980729,-0.9
9442,4.40E-42,-2.152068273,-0.8
9443,4.40E-43,-1.932653062,-0.7
9444,4.40E-44,-1.69392742,-0.6
9445,4.40E-45,-1.438276616,-0.5
9446,4.40E-46,-1.168255027,-0.4
9447,4.40E-47,-0.88656062,-0.3
9448,4.40E-48,-0.596007992,-0.2
9449,4.40E-49,-0.29950025,-0.1
9450,4.40E-50,1.32E-49,0
9451,4.40E-51,0.29950025,0.1
9452,4.40E-52,0.596007992,0.2
9453,4.40E-53,0.88656062,0.3
9454,4.40E-54,1.168255027,0.4
9455,4.40E-55,1.438276616,0.5
9456,4.40E-56,1.69392742,0.6
9457,4.40E-57,1.932653062,0.7
9458,4.40E-58,2.152068273,0.8
9459,4.40E-59,2.349980729,0.9
9460,4.40E-60,2.524412954,1
9461,4.40E-61,2.67362208,1.1
9462,4.40E-62,2.796117258,1.2
9463,4.40E-63,2.890674556,1.3
9464,4.40E-64,2.95634919,1.4
9465,4.40E-65,2.99248496,1.5
9466,4.40E-66,2.998720809,1.6
9467,4.40E-67,2.974994431,1.7
9468,4.40E-68,2.921542893,1.8
9469,4.40E-69,2.838900263,1.9
9470,4.40E-70,2.72789228,2
9471,4.40E-71,2.5896281,2.1
9472,4.40E-72,2.425489211,2.2
9473,4.40E-73,2.237115637,2.3
9474,4.40E-74,2.026389542,2.4
9475,4.40E-75,1.795416432,2.5
9476,4.40E-76,1.546504115,2.6
9477,4.40E-77,1.282139641,2.7
9478,4.40E-78,1.00496445,2.8
9479,4.40E-79,0.717747988,2.9
9480,4.40E-80,0.423360024,3
9481,4.40E-81,0.124741987,3.1
9482,4.40E-82,-0.17512243,3.2
9483,4.40E-83,-0.473237082,3.3
9484,4.40E-84,-0.766623306,3.4
9485,4.40E-85,-1.052349683,3.5
9486,4.40E-86,-1.32756133,3.6
9487,4.40E-87,-1.589508423,3.7
9488,4.40E-88,-1.835573673,3.8
9489,4.40E-89,-2.063298478,3.9
9490,4.40E-90,-2.270407486,4
9491,4.40E-91,-2.454831333,4.1
9492,4.40E-92,-2.614727317,4.2
9493,4.40E-93,-2.74849781,4.3
9494,4.40E-94,-2.854806222,4.4
9495,4.40E-95,-2.932590353,4.5
9496,4.40E-96,-2.981073011,4.6
9497,4.40E-97,-2.999769773,4.7
9498,4.40E-98,-2.988493827,4.8
9499,4.40E-99,-2.947357838,4.9
9500,4.5,-1.438276616,-5
9501,0.45,2.897319182,-4.9
9502,0.045,2.997276864,-4.8
9503,0.0045,2.999572154,-4.7
9504,0.00045,2.980921303,-4.6
9505,4.50E-05,2.932561893,-4.5
9506,4.50E-06,2.854802073,-4.4
9507,4.50E-07,2.748497269,-4.3
9508,4.50E-08,2.614727251,-4.2
9509,4.50E-09,2.454831325,-4.1
9510,4.50E-10,2.270407485,-4
9511,4.50E-11,2.063298477,-3.9
9512,4.50E-12,1.835573673,-3.8
9513,4.50E-13,1.589508423,-3.7
9514,4.50E-14,1.32756133,-3.6
9515,4.50E-15,1.052349683,-3.5
9516,4.50E-16,0.766623306,-3.4
9517,4.50E-17,0.473237082,-3.3
9518,4.50E-18,0.17512243,-3.2
9519,4.50E-19,-0.124741987,-3.1
9520,4.50E-20,-0.423360024,-3
9521,4.50E-21,-0.717747988,-2.9
9522,4.50E-22,-1.00496445,-2.8
9523,4.50E-23,-1.282139641,-2.7
9524,4.50E-24,-1.546504115,-2.6
9525,4.50E-25,-1.795416432,-2.5
9526,4.50E-26,-2.026389542,-2.4
9527,4.50E-27,-2.237115637,-2.3
9528,4.50E-28,-2.425489211,-2.2
9529,4.50E-29,-2.5896281,-2.1
9530,4.50E-30,-2.72789228,-2
9531,4.50E-31,-2.838900263,-1.9
9532,4.50E-32,-2.921542893,-1.8
9533,4.50E-33,-2.974994431,-1.7
9534,4.50E-34,-2.998720809,-1.6
9535,4.50E-35,-2.99248496,-1.5
9536,4.50E-36,-2.95634919,-1.4
9537,4.50E-37,-2.890674556,-1.3
9538,4.50E-38,-2.796117258,-1.2
9539,4.50E-39,-2.67362208,-1.1
9540,4.50E-40,-2.524412954,-1
9541,4.50E-41,-2.349980729,-0.9
9542,4.50E-42,-2.152068273,-0.8
9543,4.50E-43,-1.932653062,-0.7
9544,4.50E-44,-1.69392742,-0.6
9545,4.50E-45,-1.438276616,-0.5
9546,4.50E-46,-1.168255027,-0.4
9547,4.50E-47,-0.88656062,-0.3
9548,4.50E-48,-0.596007992,-0.2
9549,4.50E-49,-0.29950025,-0.1
9550,4.50E-50,1.35E-49,0
9551,4.50E-51,0.29950025,0.1
9552,4.50E-52,0.596007992,0.2
9553,4.50E-53,0.88656062,0.3
9554,4.50E-54,1.168255027,0.4
9555,4.50E-55,1.438276616,0.5
9556,4.50E-56,1.69392742,0.6
9557,4.50E-57,1.932653062,0.7
9558,4.50E-58,2.152068273,0.8
9559,4.50E-59,2.349980729,0.9
9560,4.50E-60,2.524412954,1
9561,4.50E-61,2.67362208,1.1
9562,4.50E-62,2.796117258,1.2
9563,4.50E-63,2.890674556,1.3
9564,4.50E-64,2.95634919,1.4
9565,4.50E-65,2.99248496,1.5
9566,4.50E-66,2.998720809,1.6
9567,4.50E-67,2.974994431,1.7
9568,4.50E-68,2.921542893,1.8
9569,4.50E-69,2.838900263,1.9
9570,4.50E-70,2.72789228,2
9571,4.50E-71,2.5896281,2.1
9572,4.50E-72,2.425489211,2.2
9573,4.50E-73,2.237115637,2.3
9574,4.50E-74,2.026389542,2.4
9575,4.50E-75,1.795416432,2.5
9576,4.50E-76,1.546504115,2.6
9577,4.50E-77,1.282139641,2.7
9578,4.50E-78,1.00496445,2.8
9579,4.50E-79,0.717747988,2.9
9580,4.50E-80,0.423360024,3
9581,4.50E-81,0.124741987,3.1
9582,4.50E-82,-0.17512243,3.2
9583,4.50E-83,-0.473237082,3.3
9584,4.50E-84,-0.766623306,3.4
9585,4.50E-85,-1.052349683,3.5
9586,4.50E-86,-1.32756133,3.6
9587,4.50E-87,-1.589508423,3.7
9588,4.50E-88,-1.835573673,3.8
9589,4.50E-89,-2.063298478,3.9
9590,4.50E-90,-2.270407486,4
9591,4.50E-91,-2.454831333,4.1
9592,4.50E-92,-2.614727317,4.2
9593,4.50E-93,-2.74849781,4.3
9594,4.50E-94,-2.854806222,4.4
9595,4.50E-95,-2.932590353,4.5
9596,4.50E-96,-2.981073011,4.6
9597,4.50E-97,-2.999769773,4.7
9598,4.50E-98,-2.988493827,4.8
9599,4.50E-99,-2.947357838,4.9
9600,4.6,-1.168255027,-5
9601,0.46,2.889392792,-4.9
9602,0.046,2.997403159,-4.8
9603,0.0046,2.999567072,-4.7
9604,0.00046,2.980917925,-4.6
9605,4.60E-05,2.93256126,-4.5
9606,4.60E-06,2.85480198,-4.4
9607,4.60E-07,2.748497257,-4.3
9608,4.60E-08,2.61472725,-4.2
9609,4.60E-09,2.454831325,-4.1
9610,4.60E-10,2.270407485,-4
9611,4.60E-11,2.063298477,-3.9
9612,4.60E-12,1.835573673,-3.8
9613,4.60E-13,1.589508423,-3.7
9614,4.60E-14,1.32756133,-3.6
9615,4.60E-15,1.052349683,-3.5
9616,4.60E-16,0.766623306,-3.4
9617,4.60E-17,0.473237082,-3.3
9618,4.60E-18,0.17512243,-3.2
9619,4.60E-19,-0.124741987,-3.1
9620,4.60E-20,-0.423360024,-3
9621,4.60E-21,-0.717747988,-2.9
9622,4.60E-22,-1.00496445,-2.8
9623,4.60E-23,-1.282139641,-2.7
9624,4.60E-24,-1.546504115,-2.6
9625,4.60E-25,-1.795416432,-2.5
9626,4.60E-26,-2.026389542,-2.4
9627,4.60E-27,-2.237115637,-2.3
9628,4.60E-28,-2.425489211,-2.2
9629,4.60E-29,-2.5896281,-2.1
9630,4.60E-30,-2.72789228,-2
9631,4.60E-31,-2.838900263,-1.9
9632,4.60E-32,-2.921542893,-1.8
9633,4.60E-33,-2.974994431,-1.7
9634,4.60E-34,-2.998720809,-1.6
9635,4.60E-35,-2.99248496,-1.5
9636,4.60E-36,-2.95634919,-1.4
9637,4.60E-37,-2.890674556,-1.3
9638,4.60E-38,-2.796117258,-1.2
9639,4.60E-39,-2.67362208,-1.1
9640,4.60E-40,-2.524412954,-1
9641,4.60E-41,-2.349980729,-0.9
9642,4.60E-42,-2.152068273,-0.8
9643,4.60E-43,-1.932653062,-0.7
9644,4.60E-44,-1.69392742,-0.6
9645,4.60E-45,-1.438276616,-0.5
9646,4.60E-46,-1.168255027,-0.4
9647,4.60E-47,-0.88656062,-0.3
9648,4.60E-48,-0.596007992,-0.2
9649,4.60E-49,-0.29950025,-0.1
9650,4.60E-50,1.38E-49,0
9651,4.60E-51,0.29950025,0.1
9652,4.60E-52,0.596007992,0.2
9653,4.60E-53,0.88656062,0.3
9654,4.60E-54,1.168255027,0.4
9655,4.60E-55,1.438276616,0.5
9656,4.60E-56,1.69392742,0.6
9657,4.60E-57,1.932653062,0.7
9658,4.60E-58,2.152068273,0.8
9659,4.60E-59,2.349980729,0.9
9660,4.60E-60,2.524412954,1
9661,4.60E-61,2.67362208,1.1
9662,4.60E-62,2.796117258,1.2
9663,4.60E-63,2.890674556,1.3
9664,4.60E-64,2.95634919,1.4
9665,4.60E-65,2.99248496,1.5
9666,4.60E-66,2.998720809,1.6
9667,4.60E-67,2.974994431,1.7
9668,4.60E-68,2.921542893,1.8
9669,4.60E-69,2.838900263,1.9
9670,4.60E-70,2.72789228,2
9671,4.60E-71,2.5896281,2.1
9672,4.60E-72,2.425489211,2.2
9673,4.60E-73,2.237115637,2.3
9674,4.60E-74,2.026389542,2.4
9675,4.60E-75,1.795416432,2.5
9676,4.60E-76,1.546504115,2.6
9677,4.60E-77,1.282139641,2.7
9678,4.60E-78,1.00496445,2.8
9679,4.60E-79,0.717747988,2.9
9680,4.60E-80,0.423360024,3
9681,4.60E-81,0.124741987,3.1
9682,4.60E-82,-0.17512243,3.2
9683,4.60E-83,-0.473237082,3.3
9684,4.60E-84,-0.766623306,3.4
9685,4.60E-85,-1.052349683,3.5
9686,4.60E-86,-1.32756133,3.6
9687,4.60E-87,-1.589508423,3.7
9688,4.60E-88,-1.835573673,3.8
9689,4.60E-89,-2.063298478,3.9
9690,4.60E-90,-2.270407486,4
9691,4.60E-91,-2.454831333,4.1
9692,4.60E-92,-2.614727317,4.2
9693,4.60E-93,-2.74849781,4.3
9694,4.60E-94,-2.854806222,4.4
9695,4.60E-95,-2.932590353,4.5
9696,4.60E-96,-2.981073011,4.6
9697,4.60E-97,-2.999769773,4.7
9698,4.60E-98,-2.988493827,4.8
9699,4.60E-99,-2.947357838,4.9
9700,4.7,-0.88656062,-5
9701,0.47,2.881177465,-4.9
9702,0.047,2.997526458,-4.8
9703,0.0047,2.999561961,-4.7
9704,0.00047,2.980914547,-4.6
9705,4.70E-05,2.932560628,-4.5
9706,4.70E-06,2.854801888,-4.4
9707,4.70E-07,2.748497245,-4.3
9708,4.70E-08,2.614727248,-4.2
9709,4.70E-09,2.454831325,-4.1
9710,4.70E-10,2.270407485,-4
9711,4.70E-11,2.063298477,-3.9
9712,4.70E-12,1.835573673,-3.8
9713,4.70E-13,1.589508423,-3.7
9714,4.70E-14,1.32756133,-3.6
9715,4.70E-15,1.052349683,-3.5
9716,4.70E-16,0.766623306,-3.4
9717,4.70E-17,0.473237082,-3.3
9718,4.70E-18,0.17512243,-3.2
9719,4.70E-19,-0.124741987,-3.1
9720,4.70E-20,-0.423360024,-3
9721,4.70E-21,-0.717747988,-2.9
9722,4.70E-22,-1.00496445,-2.8
9723,4.70E-23,-1.282139641,-2.7
9724,4.70E-24,-1.546504115,-2.6
9725,4.70E-25,-1.795416432,-2.5
9726,4.70E-26,-2.026389542,-2.4
9727,4.70E-27,-2.237115637,-2.3
9728,4.70E-28,-2.425489211,-2.2
9729,4.70E-29,-2.5896281,-2.1
9730,4.70E-30,-2.72789228,-2
9731,4.70E-31,-2.838900263,-1.9
9732,4.70E-32,-2.921542893,-1.8
9733,4.70E-33,-2.974994431,-1.7
9734,4.70E-34,-2.998720809,-1.6
9735,4.70E-35,-2.99248496,-1.5
9736,4.70E-36,-2.95634919,-1.4
9737,4.70E-37,-2.890674556,-1.3
9738,4.70E-38,-2.796117258,-1.2
9739,4.70E-39,-2.67362208,-1.1
9740,4.70E-40,-2.524412954,-1
9741,4.70E-41,-2.349980729,-0.9
9742,4.70E-42,-2.152068273,-0.8
9743,4.70E-43,-1.932653062,-0.7
9744,4.70E-44,-1.69392742,-0.6
9745,4.70E-45,-1.438276616,-0.5
9746,4.70E-46,-1.168255027,-0.4
9747,4.70E-47,-0.88656062,-0.3
9748,4.70E-48,-0.596007992,-0.2
9749,4.70E-49,-0.29950025,-0.1
9750,4.70E-50,1.41E-49,0
9751,4.70E-51,0.29950025,0.1
9752,4.70E-52,0.596007992,0.2
